asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,sensor_status,anomaly_label,failure_within_50_hours
A001,2025-01-04 02:00:00,A001-HYD,Hydraulic System,73.59,2.532,77.412,53.62,1672.484,150.85,23.94,73.789,331,63.07,33.678,Normal,0,0
A001,2025-01-04 07:00:00,A001-HYD,Hydraulic System,77.933,2.581,76.985,55.805,1809.173,145.963,23.462,75.9,356,65.888,25.222,Normal,0,0
A001,2025-01-04 09:00:00,A001-HYD,Hydraulic System,76.149,2.548,75.648,57.283,1793.038,148.2,23.367,76.566,525,48.929,25.436,Normal,0,0
A001,2025-01-04 15:00:00,A001-HYD,Hydraulic System,75.122,2.95,76.115,55.294,1765.418,152.989,24.1,77.543,334,69.748,31.363,Normal,0,0
A001,2025-01-04 17:00:00,A001-HYD,Hydraulic System,88.85,4.838,58.939,54.099,1710.193,133.398,23.173,75.701,473,63.361,31.831,Warning,1,1
A001,2025-01-04 18:00:00,A001-HYD,Hydraulic System,75.779,3.085,75.863,54.043,1937.86,152.905,23.64,78.75,190,77.705,39.802,Normal,0,1
A001,2025-01-04 19:00:00,A001-HYD,Hydraulic System,73.954,2.498,73.095,55.158,1790.784,146.26,23.491,75.85,462,55.261,41.408,Normal,0,0
A001,2025-01-04 23:00:00,A001-HYD,Hydraulic System,75.149,3.246,74.134,57.767,1756.599,152.81,23.749,78.967,458,58.97,29.752,Normal,0,0
A001,2025-01-05 02:00:00,A001-HYD,Hydraulic System,77.454,3.283,70.231,52.942,1695.828,144.914,23.725,73.281,507,67.649,33.769,Normal,0,0
A001,2025-01-05 06:00:00,A001-HYD,Hydraulic System,77.747,2.745,76.38,54.017,1777.241,150.974,23.242,78.255,599,78.288,32.331,Normal,0,0
A001,2025-01-05 12:00:00,A001-HYD,Hydraulic System,77.563,2.705,76.031,56.032,1858.919,151.632,23.581,75.842,281,56.414,21.823,Normal,0,0
A001,2025-01-05 14:00:00,A001-HYD,Hydraulic System,76.356,3.21,73.667,53.385,1932.046,148.168,24.475,77.931,568,77.767,31.787,Normal,0,0
A001,2025-01-05 18:00:00,A001-HYD,Hydraulic System,80.603,3.162,73.321,55.142,1610.353,148.402,24.357,78.115,542,64.278,32.741,Normal,0,0
A001,2025-01-06 09:00:00,A001-HYD,Hydraulic System,82.497,2.944,74.2,56.082,1785.244,146.064,22.816,79.507,526,63.766,24.937,Normal,0,0
A001,2025-01-06 13:00:00,A001-HYD,Hydraulic System,83.529,2.757,73.646,51.65,1730.015,145.817,23.231,76.221,454,63.768,23.916,Normal,0,1
A001,2025-01-06 14:00:00,A001-HYD,Hydraulic System,76.761,3.147,70.212,57.407,1900.755,149.513,23.127,78.771,410,56.013,37.312,Normal,0,1
A001,2025-01-06 15:00:00,A001-HYD,Hydraulic System,75.461,3.366,76.462,56.206,1656.719,149.519,23.95,75.058,441,64.984,31.369,Normal,0,0
A001,2025-01-06 19:00:00,A001-HYD,Hydraulic System,75.788,2.935,73.378,55.715,1665.236,143.021,22.87,78.54,402,56.35,28.077,Normal,0,0
A001,2025-01-06 21:00:00,A001-HYD,Hydraulic System,78.493,3.075,75.007,53.201,1821.201,151.725,23.38,77.293,562,55.867,24.678,Normal,0,0
A001,2025-01-07 03:00:00,A001-HYD,Hydraulic System,76.007,2.865,78.193,54.01,1822.083,141.057,23.33,79.106,282,57.601,34.54,Normal,0,0
A001,2025-01-07 04:00:00,A001-HYD,Hydraulic System,78.721,2.95,72.493,53.418,1733.905,150.09,23.639,78.523,508,62.416,33.983,Normal,0,0
A001,2025-01-07 05:00:00,A001-HYD,Hydraulic System,95.886,5.693,69.857,50.096,1819.555,141.711,23.724,79.066,360,61.438,30.155,Warning,1,1
A001,2025-01-07 07:00:00,A001-HYD,Hydraulic System,79.029,2.694,75.917,53.679,1700.016,152.868,23.766,76.246,428,80.264,33.294,Normal,0,1
A001,2025-01-07 10:00:00,A001-HYD,Hydraulic System,80.14,3.867,71.142,51.087,1710.51,150.717,23.712,79.055,359,57.251,33.834,Normal,0,0
A001,2025-01-07 18:00:00,A001-HYD,Hydraulic System,76.994,2.897,75.232,53.056,1811.463,147.721,23.77,77.357,487,58.13,31.121,Normal,0,1
A001,2025-01-07 19:00:00,A001-HYD,Hydraulic System,80.453,2.97,71.566,51.89,1917.104,150.496,23.723,81.569,392,89.298,21.454,Warning,1,0
A001,2025-01-07 20:00:00,A001-HYD,Hydraulic System,76.096,3.129,69.809,54.44,1804.653,149.874,23.686,80.306,389,63.872,40.606,Normal,0,0
A001,2025-01-07 21:00:00,A001-HYD,Hydraulic System,74.469,3.244,72.526,52.826,1980.983,150.133,23.759,77.263,302,58.929,30.184,Normal,0,0
A001,2025-01-07 23:00:00,A001-HYD,Hydraulic System,80.856,3.588,76.019,57.304,1722.023,147.968,23.503,78.979,290,61.853,22.572,Normal,0,0
A001,2025-01-08 01:00:00,A001-HYD,Hydraulic System,78.842,3.221,70.494,53.123,1910.644,144.664,23.005,81.11,350,71.11,26.897,Normal,0,0
A001,2025-01-08 05:00:00,A001-HYD,Hydraulic System,82.067,3.119,75.583,55.558,2031.527,144.837,23.303,78.713,341,63.5,25.55,Normal,0,1
A001,2025-01-08 06:00:00,A001-HYD,Hydraulic System,77.857,3.949,72.684,56.277,1823.528,151.131,23.576,82.088,493,67.932,32.481,Normal,0,0
A001,2025-01-08 08:00:00,A001-HYD,Hydraulic System,75.269,3.37,72.526,52.697,1807.62,158.87,23.764,81.499,553,74.361,37.397,Normal,0,0
A001,2025-01-08 14:00:00,A001-HYD,Hydraulic System,75.726,3.69,75.882,52.145,1743.112,150.19,22.64,75.828,518,65.738,37.749,Normal,0,1
A001,2025-01-08 18:00:00,A001-HYD,Hydraulic System,76.478,3.071,70.475,52.724,1919.025,150.323,23.448,78.728,620,64.768,31.639,Normal,0,0
A001,2025-01-09 14:00:00,A001-HYD,Hydraulic System,76.889,2.982,68.755,56.91,1758.389,147.322,23.241,78.261,460,67.603,42.291,Normal,0,0
A001,2025-01-09 19:00:00,A001-HYD,Hydraulic System,82.951,3.647,73.311,52.902,1851.603,144.788,23.276,82.215,686,76.791,25.09,Warning,1,0
A001,2025-01-09 21:00:00,A001-HYD,Hydraulic System,76.408,3.523,73.56,51.34,1800.826,146.872,24.006,84.174,444,56.607,42.47,Normal,0,1
A001,2025-01-09 22:00:00,A001-HYD,Hydraulic System,77.801,3.594,71.581,54.504,1820.761,152.11,23.384,80.014,703,78.753,32.902,Warning,1,0
A001,2025-01-09 23:00:00,A001-HYD,Hydraulic System,78.9,3.208,73.796,55.339,1786.038,153.036,23.834,80.862,542,63.472,37.877,Normal,0,1
A001,2025-01-10 06:00:00,A001-HYD,Hydraulic System,84.084,3.311,69.813,56.62,1913.864,147.323,23.231,80.286,419,72.302,38.0,Warning,1,1
A001,2025-01-10 14:00:00,A001-HYD,Hydraulic System,83.919,3.44,69.306,52.291,1818.077,145.631,23.48,81.796,614,78.096,37.118,Warning,1,1
A001,2025-01-11 00:00:00,A001-HYD,Hydraulic System,83.012,2.903,73.488,53.554,1856.44,148.52,22.935,78.004,660,65.913,32.825,Normal,0,1
A001,2025-01-11 05:00:00,A001-HYD,Hydraulic System,90.406,7.55,59.034,53.682,1823.242,140.532,23.383,79.437,461,61.123,34.362,Warning,1,0
A001,2025-01-11 06:00:00,A001-HYD,Hydraulic System,88.666,6.875,57.3,52.48,1809.67,125.623,23.378,84.374,455,68.061,31.976,Warning,1,1
A001,2025-01-11 09:00:00,A001-HYD,Hydraulic System,81.719,3.746,76.305,55.011,1887.839,159.242,23.434,82.194,551,77.804,24.955,Warning,1,0
A001,2025-01-11 14:00:00,A001-HYD,Hydraulic System,82.704,3.123,71.125,52.529,1827.279,147.324,23.149,78.277,459,60.667,27.081,Normal,0,1
A001,2025-01-11 17:00:00,A001-HYD,Hydraulic System,84.209,3.052,67.871,54.492,1950.401,148.761,23.215,77.035,582,56.492,30.647,Warning,1,0
A001,2025-01-11 19:00:00,A001-HYD,Hydraulic System,83.621,3.029,74.459,52.376,1809.644,141.645,23.407,80.172,470,73.598,28.58,Warning,1,0
A001,2025-01-11 21:00:00,A001-HYD,Hydraulic System,79.585,3.681,68.552,52.587,1869.499,147.145,22.723,78.895,679,61.873,32.457,Warning,1,0
A001,2025-01-12 00:00:00,A001-HYD,Hydraulic System,85.392,3.595,73.359,55.179,1779.17,149.079,23.123,84.244,492,78.196,24.048,Warning,1,1
A001,2025-01-12 14:00:00,A001-HYD,Hydraulic System,79.592,3.875,68.853,53.074,1743.007,148.771,23.214,81.053,508,65.583,31.339,Warning,1,0
A001,2025-01-12 15:00:00,A001-HYD,Hydraulic System,85.615,3.917,70.336,49.03,1680.994,151.644,22.887,80.576,695,72.722,24.69,Warning,1,0
A001,2025-01-12 19:00:00,A001-HYD,Hydraulic System,80.466,3.082,72.05,58.477,1766.999,139.795,23.466,80.621,491,84.692,28.59,Warning,1,0
A001,2025-01-12 20:00:00,A001-HYD,Hydraulic System,81.821,3.51,69.953,50.326,1835.733,139.303,22.993,83.619,497,76.784,32.952,Warning,1,1
A001,2025-01-12 21:00:00,A001-HYD,Hydraulic System,83.535,4.013,72.306,51.984,1679.049,148.119,23.336,84.306,626,66.931,25.468,Warning,1,0
A001,2025-01-12 23:00:00,A001-HYD,Hydraulic System,84.285,3.178,69.962,49.528,1705.011,149.769,23.122,81.537,673,68.557,28.897,Warning,1,0
A001,2025-01-13 05:00:00,A001-HYD,Hydraulic System,80.094,3.546,67.24,50.245,1836.157,141.845,23.233,79.721,519,77.293,27.557,Warning,1,1
A001,2025-01-13 10:00:00,A001-HYD,Hydraulic System,85.809,3.901,70.34,55.726,1810.366,145.058,22.813,83.856,658,85.131,29.747,Warning,1,0
A001,2025-01-13 15:00:00,A001-HYD,Hydraulic System,85.198,3.851,75.667,55.587,1772.323,144.94,23.255,80.899,477,84.877,31.808,Warning,1,1
A001,2025-01-13 19:00:00,A001-HYD,Hydraulic System,91.8,6.78,63.127,54.429,1864.211,130.617,23.045,83.165,509,84.305,26.74,Warning,1,1
A001,2025-01-14 01:00:00,A001-HYD,Hydraulic System,100.568,5.294,71.548,53.223,1765.744,134.765,22.417,83.014,722,92.127,29.419,Warning,1,1
A001,2025-01-14 02:00:00,A001-HYD,Hydraulic System,84.193,4.265,72.481,53.557,1680.152,140.763,23.245,80.159,473,74.43,31.521,Warning,1,0
A001,2025-01-14 08:00:00,A001-HYD,Hydraulic System,93.102,5.714,58.249,50.903,1705.627,137.213,23.118,82.946,427,78.332,32.504,Warning,1,0
A001,2025-01-14 11:00:00,A001-HYD,Hydraulic System,77.212,4.11,68.511,51.757,1952.308,143.106,22.793,82.814,513,80.108,27.791,Warning,1,1
A001,2025-01-14 13:00:00,A001-HYD,Hydraulic System,88.849,3.956,63.685,53.215,1803.409,146.111,23.111,83.068,775,76.501,33.065,Warning,1,1
A001,2025-01-14 16:00:00,A001-HYD,Hydraulic System,93.685,5.597,62.316,53.578,1782.033,121.768,23.047,80.271,649,68.891,26.247,Warning,1,1
A001,2025-01-15 01:00:00,A001-HYD,Hydraulic System,82.104,4.508,71.607,51.116,1846.134,146.818,22.808,84.941,776,80.786,31.078,Warning,1,1
A001,2025-01-15 02:00:00,A001-HYD,Hydraulic System,84.158,3.662,73.605,50.364,1838.487,144.494,23.602,81.643,803,71.852,25.151,Warning,1,1
A001,2025-01-15 03:00:00,A001-HYD,Hydraulic System,78.659,3.975,68.1,49.481,1897.705,140.532,23.262,82.073,688,90.609,33.748,Warning,1,1
A001,2025-01-15 05:00:00,A001-HYD,Hydraulic System,84.896,3.85,69.498,54.521,1693.141,144.793,23.043,82.117,780,89.374,34.543,Warning,1,1
A001,2025-01-15 07:00:00,A001-HYD,Hydraulic System,83.4,4.34,69.612,50.789,1889.546,143.002,22.73,84.292,493,92.295,38.118,Warning,1,1
A001,2025-01-15 19:00:00,A001-HYD,Hydraulic System,86.333,4.152,70.086,51.64,1727.393,147.769,23.084,82.753,740,87.672,25.586,Warning,1,1
A001,2025-01-16 04:00:00,A001-HYD,Hydraulic System,93.488,8.45,60.108,53.786,1741.462,135.089,22.822,86.668,807,64.241,23.422,Warning,1,1
A001,2025-01-16 08:00:00,A001-HYD,Hydraulic System,85.59,3.779,68.074,53.123,1768.61,146.304,23.453,83.856,555,89.044,32.797,Warning,1,1
A001,2025-01-16 12:00:00,A001-HYD,Hydraulic System,86.371,3.879,67.02,52.724,1649.605,148.149,22.55,85.041,695,75.686,28.678,Warning,1,0
A001,2025-01-16 13:00:00,A001-HYD,Hydraulic System,88.522,4.142,68.607,53.891,1901.697,142.018,22.854,80.681,678,88.907,40.325,Warning,1,1
A001,2025-01-16 18:00:00,A001-HYD,Hydraulic System,86.089,3.89,66.235,51.144,1692.848,148.809,22.594,86.637,827,77.029,24.783,Warning,1,0
A001,2025-01-16 23:00:00,A001-HYD,Hydraulic System,96.559,5.899,63.804,50.176,1733.945,132.627,23.562,85.184,551,84.385,23.299,Warning,1,1
A001,2025-01-17 00:00:00,A001-HYD,Hydraulic System,83.195,4.621,71.056,51.849,1803.29,141.934,23.16,83.84,708,78.529,33.044,Warning,1,1
A001,2025-01-17 02:00:00,A001-HYD,Hydraulic System,86.649,4.547,69.069,52.268,1715.706,145.223,22.847,81.916,566,76.418,28.384,Warning,1,1
A001,2025-01-17 08:00:00,A001-HYD,Hydraulic System,81.502,4.007,64.616,50.059,1764.549,139.756,22.957,86.28,860,76.714,27.815,Warning,1,1
A001,2025-01-17 10:00:00,A001-HYD,Hydraulic System,84.125,4.013,66.044,52.717,1733.736,144.333,23.115,83.452,660,87.543,34.111,Warning,1,1
A001,2025-01-17 13:00:00,A001-HYD,Hydraulic System,84.231,4.315,66.537,48.331,1811.098,143.154,22.655,88.876,621,69.215,31.914,Warning,1,1
A002,2025-01-01 06:00:00,A002-HYD,Hydraulic System,67.401,1.58,77.031,55.53,1855.868,151.675,24.393,71.624,164,57.215,28.44,Normal,0,0
A002,2025-01-01 07:00:00,A002-HYD,Hydraulic System,71.578,2.555,75.119,55.009,1702.329,151.934,24.251,77.749,442,43.49,34.636,Normal,0,0
A002,2025-01-01 09:00:00,A002-HYD,Hydraulic System,67.279,2.269,76.326,56.97,1715.531,147.189,23.767,75.073,480,50.481,32.419,Normal,0,0
A002,2025-01-01 10:00:00,A002-HYD,Hydraulic System,70.945,2.569,77.253,51.72,1796.938,155.059,24.026,74.851,455,40.995,38.789,Normal,0,0
A002,2025-01-01 15:00:00,A002-HYD,Hydraulic System,71.656,2.33,79.928,54.912,1661.303,147.333,23.812,74.568,134,48.871,37.128,Normal,0,0
A002,2025-01-01 18:00:00,A002-HYD,Hydraulic System,73.786,2.31,76.35,56.302,1785.778,152.017,23.725,75.104,266,49.771,31.231,Normal,0,0
A002,2025-01-02 00:00:00,A002-HYD,Hydraulic System,74.57,2.355,67.769,56.168,1972.635,141.716,24.46,70.056,219,56.337,29.957,Normal,0,0
A002,2025-01-02 05:00:00,A002-HYD,Hydraulic System,76.176,2.11,77.97,57.657,1859.302,158.442,24.0,74.931,192,44.251,20.765,Normal,0,0
A002,2025-01-02 09:00:00,A002-HYD,Hydraulic System,73.227,2.477,79.864,56.489,1636.312,143.583,23.643,75.565,203,52.501,31.623,Normal,0,0
A002,2025-01-02 14:00:00,A002-HYD,Hydraulic System,71.543,2.07,75.935,58.499,1841.984,151.815,24.195,77.492,464,46.403,31.363,Normal,0,0
A002,2025-01-02 17:00:00,A002-HYD,Hydraulic System,74.413,2.784,79.827,54.619,1890.82,153.78,24.104,73.116,471,43.164,28.626,Normal,0,0
A002,2025-01-02 19:00:00,A002-HYD,Hydraulic System,72.512,2.294,75.164,56.899,1754.809,146.874,24.319,78.391,447,59.077,28.189,Normal,0,0
A002,2025-01-03 04:00:00,A002-HYD,Hydraulic System,71.553,1.981,74.508,55.058,1945.21,150.163,23.36,76.75,534,50.156,34.32,Normal,0,0
A002,2025-01-03 09:00:00,A002-HYD,Hydraulic System,71.146,1.97,77.498,56.775,1753.134,145.805,23.883,77.423,380,64.038,31.769,Normal,0,0
A002,2025-01-03 10:00:00,A002-HYD,Hydraulic System,70.109,1.963,74.732,56.156,1826.105,149.593,22.919,80.561,436,43.804,40.259,Normal,0,0
A002,2025-01-03 11:00:00,A002-HYD,Hydraulic System,73.453,1.96,75.36,51.812,1869.962,152.108,24.457,75.104,522,52.771,23.553,Normal,0,1
A002,2025-01-03 15:00:00,A002-HYD,Hydraulic System,74.508,2.354,75.316,50.358,1787.717,155.003,24.397,77.286,197,66.967,29.785,Normal,0,0
A002,2025-01-03 16:00:00,A002-HYD,Hydraulic System,71.004,1.643,81.16,53.237,1727.871,144.48,23.736,80.127,485,68.083,21.696,Normal,0,0
A002,2025-01-03 17:00:00,A002-HYD,Hydraulic System,73.444,2.145,78.104,53.558,1945.282,151.375,24.039,71.291,503,50.861,40.416,Normal,0,0
A002,2025-01-03 22:00:00,A002-HYD,Hydraulic System,74.775,2.395,77.078,54.415,1880.444,146.474,23.746,76.771,433,58.625,29.501,Normal,0,0
A002,2025-01-04 00:00:00,A002-HYD,Hydraulic System,73.541,2.301,79.578,56.475,1748.57,149.978,24.108,74.479,431,51.932,24.428,Normal,0,0
A002,2025-01-04 06:00:00,A002-HYD,Hydraulic System,72.814,2.265,80.201,54.894,1929.54,149.684,23.679,73.383,186,39.25,20.822,Normal,0,0
A002,2025-01-04 20:00:00,A002-HYD,Hydraulic System,71.908,2.229,78.416,54.035,1626.523,143.028,23.322,75.534,366,56.399,31.095,Normal,0,0
A002,2025-01-04 21:00:00,A002-HYD,Hydraulic System,75.089,2.547,80.111,56.141,1833.849,153.922,22.9,76.744,383,50.699,35.763,Normal,0,0
A002,2025-01-04 22:00:00,A002-HYD,Hydraulic System,70.669,2.078,76.757,53.659,1659.742,151.425,23.956,79.458,585,49.741,29.802,Normal,0,0
A002,2025-01-04 23:00:00,A002-HYD,Hydraulic System,71.235,2.483,74.608,53.771,1788.653,146.182,23.738,78.631,530,51.381,27.734,Normal,0,0
A002,2025-01-05 02:00:00,A002-HYD,Hydraulic System,72.1,2.505,78.22,57.701,1870.769,153.633,23.492,76.402,373,51.575,29.282,Normal,0,0
A002,2025-01-05 03:00:00,A002-HYD,Hydraulic System,72.984,2.72,77.8,55.697,1679.012,148.18,23.683,78.722,389,48.493,17.5,Normal,0,0
A002,2025-01-05 04:00:00,A002-HYD,Hydraulic System,77.987,2.703,77.426,54.185,1899.377,146.39,23.651,75.321,352,64.934,31.962,Normal,0,0
A002,2025-01-05 07:00:00,A002-HYD,Hydraulic System,71.133,2.659,80.6,53.421,1780.599,152.999,23.057,81.509,466,73.323,16.468,Normal,0,0
A002,2025-01-05 11:00:00,A002-HYD,Hydraulic System,71.446,2.525,75.857,53.51,1872.122,154.662,24.096,76.865,382,55.495,26.09,Normal,0,0
A002,2025-01-05 15:00:00,A002-HYD,Hydraulic System,72.973,2.117,81.34,57.261,1879.541,147.061,23.562,80.54,315,51.44,26.837,Normal,0,0
A002,2025-01-05 17:00:00,A002-HYD,Hydraulic System,71.282,3.086,76.047,51.942,1641.409,146.004,23.152,76.579,260,60.351,28.123,Normal,0,1
A002,2025-01-06 02:00:00,A002-HYD,Hydraulic System,72.605,2.745,74.692,55.604,1707.653,148.632,23.652,82.706,619,60.002,27.035,Normal,0,0
A002,2025-01-06 03:00:00,A002-HYD,Hydraulic System,72.362,2.503,75.72,53.412,1682.619,154.078,23.133,77.675,414,63.387,29.849,Normal,0,0
A002,2025-01-06 06:00:00,A002-HYD,Hydraulic System,74.045,2.582,75.858,55.298,1735.169,147.661,22.798,81.596,347,53.444,32.278,Normal,0,0
A002,2025-01-06 09:00:00,A002-HYD,Hydraulic System,85.322,5.443,67.449,53.412,1706.02,138.339,23.778,75.304,442,48.271,26.404,Warning,1,1
A002,2025-01-06 11:00:00,A002-HYD,Hydraulic System,76.626,2.63,80.331,56.599,1817.728,147.313,23.784,77.914,512,68.963,30.392,Normal,0,0
A002,2025-01-06 14:00:00,A002-HYD,Hydraulic System,77.138,1.87,76.328,54.816,1820.125,152.17,23.47,78.448,515,65.158,18.607,Normal,0,0
A002,2025-01-06 16:00:00,A002-HYD,Hydraulic System,76.937,2.443,77.328,56.459,1682.197,148.119,23.532,79.159,601,65.746,23.353,Normal,0,0
A002,2025-01-06 21:00:00,A002-HYD,Hydraulic System,75.636,2.701,73.274,53.762,1819.907,146.573,23.695,78.568,504,62.335,33.316,Normal,0,0
A002,2025-01-06 23:00:00,A002-HYD,Hydraulic System,75.698,2.732,77.87,52.689,1863.912,144.587,23.371,77.517,505,47.694,35.078,Normal,0,0
A002,2025-01-07 03:00:00,A002-HYD,Hydraulic System,73.493,2.809,79.209,57.231,1803.723,155.513,23.458,80.873,541,48.983,32.101,Normal,0,0
A002,2025-01-07 05:00:00,A002-HYD,Hydraulic System,72.645,2.709,79.2,56.145,1762.177,150.358,23.7,77.645,392,61.573,39.312,Normal,0,0
A002,2025-01-07 06:00:00,A002-HYD,Hydraulic System,71.625,2.848,73.68,52.695,1994.575,147.112,23.291,81.055,417,49.127,27.763,Normal,0,0
A002,2025-01-07 07:00:00,A002-HYD,Hydraulic System,76.668,2.552,80.052,52.655,1894.61,155.215,23.249,78.389,252,59.88,25.713,Normal,0,0
A002,2025-01-07 08:00:00,A002-HYD,Hydraulic System,75.46,2.719,76.592,52.662,1750.035,147.626,23.528,77.922,421,59.425,20.926,Normal,0,0
A002,2025-01-07 09:00:00,A002-HYD,Hydraulic System,74.668,2.399,80.235,53.89,1815.909,146.155,23.535,76.394,557,55.537,25.315,Normal,0,0
A002,2025-01-07 13:00:00,A002-HYD,Hydraulic System,92.826,4.792,71.036,56.521,1858.307,139.185,23.741,76.165,301,50.137,28.975,Warning,1,1
A002,2025-01-07 17:00:00,A002-HYD,Hydraulic System,76.124,2.222,77.234,53.131,1785.006,152.181,23.265,81.727,390,68.951,33.764,Normal,0,0
A002,2025-01-07 18:00:00,A002-HYD,Hydraulic System,75.916,2.471,78.916,52.062,1761.826,150.075,23.124,78.831,558,66.171,31.056,Normal,0,0
A002,2025-01-07 19:00:00,A002-HYD,Hydraulic System,78.464,4.811,69.699,50.677,1770.598,133.813,24.025,77.925,309,52.373,29.738,Warning,1,0
A002,2025-01-07 21:00:00,A002-HYD,Hydraulic System,74.293,3.08,75.609,53.998,1528.526,146.368,23.623,80.056,323,65.345,28.949,Normal,0,0
A002,2025-01-08 02:00:00,A002-HYD,Hydraulic System,74.41,2.274,79.804,54.323,1779.708,150.906,23.655,79.801,330,63.438,30.67,Normal,0,0
A002,2025-01-08 05:00:00,A002-HYD,Hydraulic System,77.635,2.148,78.554,52.787,1864.415,143.947,23.066,83.278,664,50.49,35.731,Normal,0,0
A002,2025-01-08 10:00:00,A002-HYD,Hydraulic System,79.554,2.743,70.953,47.662,1662.355,147.696,23.443,80.716,555,54.062,24.46,Normal,0,0
A002,2025-01-08 13:00:00,A002-HYD,Hydraulic System,76.818,2.979,76.244,52.068,1822.217,145.857,23.059,81.009,497,65.19,34.744,Normal,0,0
A002,2025-01-08 14:00:00,A002-HYD,Hydraulic System,77.871,2.628,75.022,48.793,1772.828,148.089,23.31,83.062,369,49.408,27.182,Normal,0,0
A002,2025-01-08 15:00:00,A002-HYD,Hydraulic System,79.963,2.565,73.755,51.313,1917.566,152.197,23.414,76.783,426,48.317,30.853,Normal,0,0
A002,2025-01-08 16:00:00,A002-HYD,Hydraulic System,80.343,2.738,79.266,54.918,1702.415,146.529,23.403,77.695,633,51.074,37.534,Normal,0,0
A002,2025-01-08 17:00:00,A002-HYD,Hydraulic System,76.264,3.015,74.026,54.748,1615.821,149.446,22.581,79.171,358,65.73,33.111,Normal,0,0
A002,2025-01-08 23:00:00,A002-HYD,Hydraulic System,78.13,2.478,76.57,56.353,1801.509,151.596,23.481,82.95,627,50.774,29.959,Normal,0,0
