asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,sensor_status,anomaly_label,failure_within_50_hours
A001,2025-01-02 03:00:00,A001-BAT,Battery,77.351,2.802,76.176,55.338,1722.299,149.072,23.866,76.442,436,66.295,24.707,Normal,0,0
A001,2025-01-02 04:00:00,A001-ENG,Engine,72.654,2.795,77.681,54.813,1919.606,153.077,24.211,76.808,419,76.981,28.974,Normal,0,1
A001,2025-01-02 05:00:00,A001-HYD,Hydraulic System,75.009,3.186,71.545,52.279,1655.885,146.461,24.067,76.773,364,60.632,22.936,Normal,0,0
A001,2025-01-02 06:00:00,A001-ENG,Engine,75.918,2.977,75.876,56.295,1820.629,151.745,23.663,75.391,481,60.059,34.103,Normal,0,0
A001,2025-01-02 07:00:00,A001-HYD,Hydraulic System,89.487,6.621,65.126,52.175,1666.603,132.251,23.67,77.274,393,56.268,30.989,Warning,1,1
A001,2025-01-02 08:00:00,A001-PMP,Fuel Pump,75.06,2.446,74.004,51.799,1720.068,148.168,24.185,79.242,333,47.552,31.964,Normal,0,0
A001,2025-01-02 09:00:00,A001-ENG,Engine,70.283,3.068,73.958,53.685,1703.722,146.97,24.051,75.447,149,61.301,31.81,Normal,0,0
A001,2025-01-02 10:00:00,A001-PMP,Fuel Pump,77.558,2.631,78.237,55.512,1788.198,150.97,24.581,80.004,254,59.289,30.801,Normal,0,0
A001,2025-01-02 11:00:00,A001-PMP,Fuel Pump,74.855,2.86,73.347,51.558,1613.431,145.093,23.734,75.289,306,74.295,35.53,Normal,0,0
A001,2025-01-02 12:00:00,A001-HYD,Hydraulic System,74.239,2.819,76.958,54.051,1895.747,144.982,23.894,81.095,362,60.644,37.166,Normal,0,0
A001,2025-01-02 13:00:00,A001-ENG,Engine,74.554,2.485,76.466,53.019,1859.903,153.879,24.017,75.353,505,62.554,28.457,Normal,0,0
A001,2025-01-02 14:00:00,A001-ENG,Engine,81.142,5.458,66.726,56.505,1735.247,132.697,22.848,74.863,435,78.348,32.174,Warning,1,0
A001,2025-01-02 15:00:00,A001-HYD,Hydraulic System,75.901,2.999,73.629,56.503,1946.604,145.632,23.572,78.647,143,57.516,37.019,Normal,0,0
A001,2025-01-02 16:00:00,A001-HYD,Hydraulic System,75.715,3.317,74.426,52.818,1759.629,151.309,23.332,77.275,172,54.799,35.739,Normal,0,0
A001,2025-01-02 17:00:00,A001-ENG,Engine,73.034,2.86,74.862,54.186,1785.673,150.301,23.524,77.439,174,64.473,31.925,Normal,0,0
A001,2025-01-02 18:00:00,A001-PMP,Fuel Pump,74.912,2.669,73.406,52.62,1687.998,145.92,23.849,76.719,449,59.643,26.172,Normal,0,0
A001,2025-01-02 19:00:00,A001-HYD,Hydraulic System,86.303,6.376,61.707,51.781,1793.882,134.7,23.556,76.455,219,47.658,36.681,Warning,1,0
A001,2025-01-02 20:00:00,A001-PMP,Fuel Pump,76.976,3.483,72.309,52.995,1821.19,155.894,23.44,76.598,456,73.93,21.741,Normal,0,1
A001,2025-01-02 21:00:00,A001-PMP,Fuel Pump,77.251,2.872,70.793,55.693,1748.022,154.535,23.645,74.852,455,63.751,33.815,Normal,0,1
A001,2025-01-02 22:00:00,A001-ENG,Engine,72.664,2.874,71.651,55.548,1727.406,144.294,24.112,76.633,295,54.573,37.256,Normal,0,0
A001,2025-01-02 23:00:00,A001-HYD,Hydraulic System,73.731,2.96,73.857,53.824,1922.638,145.25,23.015,79.397,148,79.941,27.974,Normal,0,0
A001,2025-01-03 00:00:00,A001-HYD,Hydraulic System,74.835,2.409,76.619,55.689,1665.503,152.197,24.574,76.544,306,56.911,29.29,Normal,0,0
A001,2025-01-03 01:00:00,A001-ENG,Engine,71.013,2.86,74.174,58.328,1784.324,156.059,23.467,77.4,548,62.227,25.655,Normal,0,0
A001,2025-01-03 02:00:00,A001-BAT,Battery,71.14,2.801,72.874,53.94,1792.657,142.552,23.285,77.214,287,55.553,17.176,Normal,0,0
A001,2025-01-03 03:00:00,A001-PMP,Fuel Pump,72.108,3.103,75.984,59.383,1837.817,150.913,23.789,77.909,412,64.798,36.259,Normal,0,0
A001,2025-01-03 04:00:00,A001-HYD,Hydraulic System,74.341,2.646,77.067,57.607,1758.704,147.651,23.954,75.808,477,67.476,18.741,Normal,0,1
A001,2025-01-03 05:00:00,A001-HYD,Hydraulic System,73.051,2.498,74.567,56.828,1777.945,145.214,23.821,78.423,169,52.114,25.447,Normal,0,0
A001,2025-01-03 06:00:00,A001-HYD,Hydraulic System,75.456,3.067,72.463,54.571,1781.038,144.461,23.291,77.721,311,57.177,24.889,Normal,0,0
A001,2025-01-03 07:00:00,A001-ENG,Engine,71.778,2.502,78.683,55.153,1869.059,144.752,23.443,77.271,283,60.513,32.744,Normal,0,0
A001,2025-01-03 08:00:00,A001-ENG,Engine,91.685,5.018,58.231,50.085,1890.157,136.219,23.475,72.68,523,60.902,34.654,Warning,1,1
A001,2025-01-03 09:00:00,A001-ENG,Engine,80.702,3.458,77.83,52.731,1876.952,151.846,23.984,78.924,524,65.255,33.7,Normal,0,1
A001,2025-01-03 10:00:00,A001-BAT,Battery,75.819,2.642,71.771,57.929,1955.61,154.712,23.915,79.151,169,60.331,31.014,Normal,0,0
A001,2025-01-03 11:00:00,A001-ENG,Engine,72.383,2.822,74.751,58.153,1880.479,149.308,23.91,76.563,228,58.674,24.588,Normal,0,0
A001,2025-01-03 12:00:00,A001-PMP,Fuel Pump,76.948,2.981,70.463,54.305,1889.613,153.487,24.179,76.578,180,53.599,24.582,Normal,0,0
A001,2025-01-03 13:00:00,A001-BAT,Battery,78.45,2.802,71.8,53.904,1819.551,148.429,23.615,77.031,432,56.39,26.86,Normal,0,0
A001,2025-01-03 14:00:00,A001-PMP,Fuel Pump,76.413,2.453,73.687,57.411,1695.413,140.758,23.162,76.608,320,60.732,29.412,Normal,0,0
A001,2025-01-03 15:00:00,A001-PMP,Fuel Pump,79.663,2.461,73.921,53.022,1719.509,147.907,24.311,80.25,455,57.859,39.525,Normal,0,0
A001,2025-01-03 16:00:00,A001-BAT,Battery,76.117,2.987,82.797,56.223,1736.346,153.076,23.681,75.62,451,67.878,30.155,Normal,0,0
A001,2025-01-03 17:00:00,A001-BAT,Battery,76.882,2.185,76.497,52.548,1670.193,148.954,23.834,75.238,217,67.32,23.289,Normal,0,0
A001,2025-01-03 18:00:00,A001-ENG,Engine,76.547,2.514,76.621,54.631,1629.725,141.341,23.798,76.208,353,59.907,29.86,Normal,0,0
A001,2025-01-03 19:00:00,A001-ENG,Engine,72.95,2.488,75.513,56.987,1761.179,139.156,23.203,75.009,560,56.335,27.958,Normal,0,0
A001,2025-01-03 20:00:00,A001-HYD,Hydraulic System,74.22,2.572,75.967,51.419,1835.072,149.56,23.744,79.877,232,55.882,40.301,Normal,0,0
A001,2025-01-03 21:00:00,A001-PMP,Fuel Pump,73.249,2.615,75.743,55.594,1744.005,153.087,24.198,79.598,209,65.157,36.817,Normal,0,0
A001,2025-01-03 22:00:00,A001-HYD,Hydraulic System,76.268,2.682,74.315,58.239,1784.725,150.78,23.709,76.901,234,61.032,32.242,Normal,0,0
A001,2025-01-03 23:00:00,A001-BAT,Battery,77.474,2.483,74.491,56.348,1877.937,149.959,24.097,77.757,552,70.649,31.447,Normal,0,0
A001,2025-01-04 00:00:00,A001-PMP,Fuel Pump,76.987,1.612,70.382,55.364,1842.978,144.45,23.535,79.541,246,57.237,41.215,Normal,0,0
A001,2025-01-04 01:00:00,A001-PMP,Fuel Pump,76.387,2.542,74.396,54.381,1677.173,148.064,23.521,78.674,490,61.449,28.586,Normal,0,0
A001,2025-01-04 02:00:00,A001-HYD,Hydraulic System,73.59,2.532,77.412,53.62,1672.484,150.85,23.94,73.789,331,63.07,33.678,Normal,0,0
A001,2025-01-04 03:00:00,A001-PMP,Fuel Pump,76.947,2.794,73.423,56.179,1933.135,156.24,24.235,76.656,191,64.119,33.834,Normal,0,0
A001,2025-01-04 04:00:00,A001-PMP,Fuel Pump,76.002,2.649,73.574,55.698,1800.269,150.411,24.007,76.15,538,67.409,31.894,Normal,0,0
A001,2025-01-04 05:00:00,A001-BAT,Battery,72.042,2.542,72.038,54.527,1775.353,147.69,23.986,77.605,256,63.95,32.049,Normal,0,0
A001,2025-01-04 06:00:00,A001-PMP,Fuel Pump,70.759,2.924,74.559,56.506,1906.887,149.836,23.591,77.92,458,57.261,29.993,Normal,0,0
A001,2025-01-04 07:00:00,A001-HYD,Hydraulic System,77.933,2.581,76.985,55.805,1809.173,145.963,23.462,75.9,356,65.888,25.222,Normal,0,0
A001,2025-01-04 08:00:00,A001-ENG,Engine,76.544,3.775,71.087,57.344,1813.486,150.645,23.801,77.889,477,60.38,37.27,Normal,0,0
A001,2025-01-04 09:00:00,A001-HYD,Hydraulic System,76.149,2.548,75.648,57.283,1793.038,148.2,23.367,76.566,525,48.929,25.436,Normal,0,0
A001,2025-01-04 10:00:00,A001-ENG,Engine,74.863,3.429,75.1,54.083,1838.934,149.223,23.793,76.233,351,50.549,22.282,Normal,0,0
A001,2025-01-04 11:00:00,A001-ENG,Engine,76.381,3.209,74.921,53.065,1910.366,155.279,23.924,79.022,352,71.733,35.65,Normal,0,0
A001,2025-01-04 12:00:00,A001-ENG,Engine,73.646,3.179,71.061,52.781,1917.321,152.311,24.269,76.557,204,52.641,28.798,Normal,0,1
A001,2025-01-04 13:00:00,A001-PMP,Fuel Pump,75.517,3.061,71.959,55.263,1800.28,145.938,23.662,76.757,536,59.761,38.857,Normal,0,1
A001,2025-01-04 14:00:00,A001-ENG,Engine,74.214,2.85,72.696,57.118,1785.156,154.079,23.764,77.224,244,61.274,30.019,Normal,0,0
A001,2025-01-04 15:00:00,A001-HYD,Hydraulic System,75.122,2.95,76.115,55.294,1765.418,152.989,24.1,77.543,334,69.748,31.363,Normal,0,0
A001,2025-01-04 16:00:00,A001-ENG,Engine,76.513,3.465,68.243,51.505,1693.164,147.447,23.647,74.185,367,54.228,25.696,Normal,0,0
A001,2025-01-04 17:00:00,A001-HYD,Hydraulic System,88.85,4.838,58.939,54.099,1710.193,133.398,23.173,75.701,473,63.361,31.831,Warning,1,1
A001,2025-01-04 18:00:00,A001-HYD,Hydraulic System,75.779,3.085,75.863,54.043,1937.86,152.905,23.64,78.75,190,77.705,39.802,Normal,0,1
A001,2025-01-04 19:00:00,A001-HYD,Hydraulic System,73.954,2.498,73.095,55.158,1790.784,146.26,23.491,75.85,462,55.261,41.408,Normal,0,0
A001,2025-01-04 20:00:00,A001-BAT,Battery,76.165,2.714,67.661,51.554,1637.044,139.851,23.306,79.95,436,62.004,36.453,Normal,0,0
A001,2025-01-04 21:00:00,A001-ENG,Engine,91.817,5.043,64.618,55.422,1850.957,138.741,23.328,74.957,591,63.114,31.635,Warning,1,1
A001,2025-01-04 22:00:00,A001-BAT,Battery,80.899,2.786,76.862,54.431,1762.907,141.594,23.658,74.231,540,70.223,37.584,Normal,0,0
A001,2025-01-04 23:00:00,A001-HYD,Hydraulic System,75.149,3.246,74.134,57.767,1756.599,152.81,23.749,78.967,458,58.97,29.752,Normal,0,0
A001,2025-01-05 00:00:00,A001-PMP,Fuel Pump,78.375,3.187,78.053,57.179,1766.255,150.292,23.494,77.447,526,57.811,38.1,Normal,0,0
A001,2025-01-05 01:00:00,A001-ENG,Engine,71.353,2.278,76.18,54.393,1822.54,143.482,23.701,81.432,207,69.265,30.849,Normal,0,0
A001,2025-01-05 02:00:00,A001-HYD,Hydraulic System,77.454,3.283,70.231,52.942,1695.828,144.914,23.725,73.281,507,67.649,33.769,Normal,0,0
A001,2025-01-05 03:00:00,A001-PMP,Fuel Pump,79.922,2.018,73.281,51.897,1872.411,146.062,23.844,78.606,591,77.487,28.985,Normal,0,0
A001,2025-01-05 04:00:00,A001-PMP,Fuel Pump,74.969,2.798,74.075,51.124,1820.589,152.62,23.803,74.322,385,61.869,33.71,Normal,0,0
A001,2025-01-05 05:00:00,A001-ENG,Engine,77.575,3.142,78.759,55.18,1859.21,159.58,23.622,75.929,239,66.344,32.195,Normal,0,0
A001,2025-01-05 06:00:00,A001-HYD,Hydraulic System,77.747,2.745,76.38,54.017,1777.241,150.974,23.242,78.255,599,78.288,32.331,Normal,0,0
A001,2025-01-05 07:00:00,A001-ENG,Engine,76.325,2.873,76.361,50.761,1877.58,147.194,23.823,75.321,569,73.676,36.228,Normal,0,0
A001,2025-01-05 08:00:00,A001-PMP,Fuel Pump,78.002,2.447,73.989,54.949,1850.047,149.409,23.79,80.547,536,72.918,15.665,Normal,0,0
A001,2025-01-05 09:00:00,A001-BAT,Battery,77.255,3.45,71.314,54.885,1717.576,146.0,24.202,76.54,359,66.87,20.644,Normal,0,0
A001,2025-01-05 10:00:00,A001-BAT,Battery,78.489,2.523,76.967,53.557,1781.634,146.708,23.479,79.039,293,65.282,33.259,Normal,0,0
A001,2025-01-05 11:00:00,A001-BAT,Battery,82.654,2.472,77.143,56.933,1723.306,157.58,24.027,79.617,287,63.521,28.914,Normal,0,0
A001,2025-01-05 12:00:00,A001-HYD,Hydraulic System,77.563,2.705,76.031,56.032,1858.919,151.632,23.581,75.842,281,56.414,21.823,Normal,0,0
A001,2025-01-05 13:00:00,A001-ENG,Engine,69.751,2.591,76.752,52.853,1832.453,143.075,24.177,77.437,412,65.742,41.629,Normal,0,0
A001,2025-01-05 14:00:00,A001-HYD,Hydraulic System,76.356,3.21,73.667,53.385,1932.046,148.168,24.475,77.931,568,77.767,31.787,Normal,0,0
A001,2025-01-05 15:00:00,A001-BAT,Battery,78.349,3.381,74.011,51.595,1677.577,142.904,23.048,77.994,595,72.547,29.933,Normal,0,0
A001,2025-01-05 16:00:00,A001-ENG,Engine,82.47,2.529,72.914,57.572,1840.498,150.853,23.704,78.46,569,69.83,25.953,Normal,0,0
A001,2025-01-05 17:00:00,A001-BAT,Battery,77.707,2.827,73.814,52.907,1703.547,147.173,23.275,78.471,404,54.471,33.56,Normal,0,0
A001,2025-01-05 18:00:00,A001-HYD,Hydraulic System,80.603,3.162,73.321,55.142,1610.353,148.402,24.357,78.115,542,64.278,32.741,Normal,0,0
A001,2025-01-05 19:00:00,A001-BAT,Battery,77.846,2.8,77.11,53.507,1625.892,143.49,22.693,77.407,362,62.29,27.878,Normal,0,0
A001,2025-01-05 20:00:00,A001-BAT,Battery,89.961,6.952,61.3,54.749,1888.333,134.175,24.355,75.981,248,69.853,21.563,Warning,1,1
A001,2025-01-05 21:00:00,A001-PMP,Fuel Pump,76.788,2.435,71.782,55.225,1835.596,142.269,23.395,76.762,324,60.998,23.12,Normal,0,0
A001,2025-01-05 22:00:00,A001-PMP,Fuel Pump,79.433,3.011,72.79,54.395,1726.508,143.938,23.317,76.68,294,54.677,30.81,Normal,0,0
A001,2025-01-05 23:00:00,A001-BAT,Battery,76.89,3.185,73.718,51.2,1686.385,148.63,24.003,73.547,392,66.813,35.948,Normal,0,0
A001,2025-01-06 00:00:00,A001-PMP,Fuel Pump,77.171,2.502,67.869,55.986,1711.35,146.678,23.155,75.18,543,62.719,26.352,Normal,0,0
A001,2025-01-06 01:00:00,A001-ENG,Engine,78.096,3.625,71.041,53.983,1901.942,153.546,23.139,77.4,385,75.037,32.54,Normal,0,0
A001,2025-01-06 02:00:00,A001-ENG,Engine,78.25,2.988,73.584,54.242,1738.974,150.604,24.654,74.496,585,66.826,26.199,Normal,0,1
A001,2025-01-06 03:00:00,A001-BAT,Battery,80.499,3.148,76.5,49.389,1943.141,149.963,24.008,75.635,478,57.651,30.73,Normal,0,1
A001,2025-01-06 04:00:00,A001-ENG,Engine,73.177,3.425,73.671,53.662,1667.6,150.462,22.783,79.397,536,52.422,30.267,Normal,0,0
A001,2025-01-06 05:00:00,A001-PMP,Fuel Pump,75.884,2.911,76.812,55.135,1765.293,147.492,23.076,78.902,458,50.343,33.759,Normal,0,0
A001,2025-01-06 06:00:00,A001-ENG,Engine,77.393,3.721,76.589,52.663,1820.157,148.433,23.721,76.753,619,63.77,22.01,Normal,0,0
A001,2025-01-06 07:00:00,A001-BAT,Battery,73.642,3.441,74.502,52.595,1774.746,142.41,23.26,77.099,347,74.374,26.802,Normal,0,0
A001,2025-01-06 08:00:00,A001-BAT,Battery,87.664,4.973,57.648,50.895,1675.625,130.622,23.179,79.02,574,60.883,41.873,Warning,1,0
A001,2025-01-06 09:00:00,A001-HYD,Hydraulic System,82.497,2.944,74.2,56.082,1785.244,146.064,22.816,79.507,526,63.766,24.937,Normal,0,0
A001,2025-01-06 10:00:00,A001-PMP,Fuel Pump,79.286,2.638,76.149,51.23,1740.357,156.067,24.005,78.445,598,57.21,27.354,Normal,0,0
A001,2025-01-06 11:00:00,A001-ENG,Engine,77.723,3.035,69.905,52.984,1882.316,142.889,23.541,76.635,483,65.688,28.057,Normal,0,1
A001,2025-01-06 12:00:00,A001-BAT,Battery,79.508,2.843,72.048,54.638,1755.743,151.921,23.333,77.062,568,59.608,27.172,Normal,0,0
A001,2025-01-06 13:00:00,A001-HYD,Hydraulic System,83.529,2.757,73.646,51.65,1730.015,145.817,23.231,76.221,454,63.768,23.916,Normal,0,1
A001,2025-01-06 14:00:00,A001-HYD,Hydraulic System,76.761,3.147,70.212,57.407,1900.755,149.513,23.127,78.771,410,56.013,37.312,Normal,0,1
A001,2025-01-06 15:00:00,A001-HYD,Hydraulic System,75.461,3.366,76.462,56.206,1656.719,149.519,23.95,75.058,441,64.984,31.369,Normal,0,0
A001,2025-01-06 16:00:00,A001-PMP,Fuel Pump,94.189,5.828,59.441,53.094,1796.426,132.324,23.485,77.581,529,65.848,20.395,Warning,1,0
A001,2025-01-06 17:00:00,A001-BAT,Battery,77.962,3.192,72.235,55.301,1883.937,150.223,23.498,74.21,326,71.326,36.109,Normal,0,0
A001,2025-01-06 18:00:00,A001-PMP,Fuel Pump,80.161,3.682,71.18,53.512,1867.254,148.505,23.195,79.279,571,69.864,30.44,Normal,0,0
A001,2025-01-06 19:00:00,A001-HYD,Hydraulic System,75.788,2.935,73.378,55.715,1665.236,143.021,22.87,78.54,402,56.35,28.077,Normal,0,0
A001,2025-01-06 20:00:00,A001-ENG,Engine,77.321,3.379,74.518,52.566,1784.821,152.425,23.718,75.706,310,70.604,24.577,Normal,0,1
A001,2025-01-06 21:00:00,A001-HYD,Hydraulic System,78.493,3.075,75.007,53.201,1821.201,151.725,23.38,77.293,562,55.867,24.678,Normal,0,0
A001,2025-01-06 22:00:00,A001-PMP,Fuel Pump,81.693,2.583,75.102,56.779,1758.887,148.631,22.871,79.083,362,56.976,30.998,Normal,0,0
A001,2025-01-06 23:00:00,A001-ENG,Engine,76.202,2.757,67.88,53.395,1747.657,142.008,23.73,77.675,527,56.941,27.227,Normal,0,1
A001,2025-01-07 00:00:00,A001-PMP,Fuel Pump,93.876,5.79,64.159,54.215,1757.715,136.364,23.295,79.62,615,70.024,15.414,Warning,1,1
A001,2025-01-07 01:00:00,A001-PMP,Fuel Pump,80.787,2.49,76.053,53.802,1692.684,145.855,23.209,80.357,540,71.531,21.404,Normal,0,0
A001,2025-01-07 02:00:00,A001-PMP,Fuel Pump,74.875,3.728,73.127,51.581,1739.045,144.969,23.116,78.84,623,55.911,19.098,Normal,0,1
A001,2025-01-07 03:00:00,A001-HYD,Hydraulic System,76.007,2.865,78.193,54.01,1822.083,141.057,23.33,79.106,282,57.601,34.54,Normal,0,0
A001,2025-01-07 04:00:00,A001-HYD,Hydraulic System,78.721,2.95,72.493,53.418,1733.905,150.09,23.639,78.523,508,62.416,33.983,Normal,0,0
A001,2025-01-07 05:00:00,A001-HYD,Hydraulic System,95.886,5.693,69.857,50.096,1819.555,141.711,23.724,79.066,360,61.438,30.155,Warning,1,1
A001,2025-01-07 06:00:00,A001-BAT,Battery,79.347,3.373,73.709,55.805,1807.908,149.693,23.656,78.567,418,61.738,41.071,Normal,0,1
A001,2025-01-07 07:00:00,A001-HYD,Hydraulic System,79.029,2.694,75.917,53.679,1700.016,152.868,23.766,76.246,428,80.264,33.294,Normal,0,1
A001,2025-01-07 08:00:00,A001-ENG,Engine,78.828,3.179,71.439,55.024,1842.894,148.159,23.268,79.06,272,65.551,23.333,Normal,0,0
A001,2025-01-07 09:00:00,A001-ENG,Engine,78.973,3.026,76.341,52.866,1859.354,146.5,23.581,80.299,364,62.471,34.983,Normal,0,0
A001,2025-01-07 10:00:00,A001-HYD,Hydraulic System,80.14,3.867,71.142,51.087,1710.51,150.717,23.712,79.055,359,57.251,33.834,Normal,0,0
A001,2025-01-07 11:00:00,A001-PMP,Fuel Pump,79.436,3.405,71.798,50.217,1745.755,143.691,23.029,82.32,304,68.48,31.898,Normal,0,0
A001,2025-01-07 12:00:00,A001-BAT,Battery,78.469,3.39,72.52,53.146,1673.378,140.139,23.44,79.013,327,56.07,29.828,Normal,0,0
A001,2025-01-07 13:00:00,A001-BAT,Battery,79.598,3.343,70.106,54.139,1892.017,151.146,23.496,77.989,392,61.387,32.339,Normal,0,0
A001,2025-01-07 14:00:00,A001-PMP,Fuel Pump,80.657,3.245,74.932,55.557,1727.593,140.792,24.066,79.463,595,52.768,26.431,Normal,0,1
A001,2025-01-07 15:00:00,A001-PMP,Fuel Pump,82.142,2.849,70.955,54.23,1835.141,149.998,23.842,79.372,567,70.462,28.704,Normal,0,0
A001,2025-01-07 16:00:00,A001-ENG,Engine,80.601,3.413,73.041,52.182,1806.09,147.888,23.588,83.413,368,62.419,32.111,Normal,0,0
A001,2025-01-07 17:00:00,A001-BAT,Battery,77.755,3.336,70.913,53.089,1822.404,151.373,23.629,81.543,363,65.912,28.339,Normal,0,1
A001,2025-01-07 18:00:00,A001-HYD,Hydraulic System,76.994,2.897,75.232,53.056,1811.463,147.721,23.77,77.357,487,58.13,31.121,Normal,0,1
A001,2025-01-07 19:00:00,A001-HYD,Hydraulic System,80.453,2.97,71.566,51.89,1917.104,150.496,23.723,81.569,392,89.298,21.454,Warning,1,0
A001,2025-01-07 20:00:00,A001-HYD,Hydraulic System,76.096,3.129,69.809,54.44,1804.653,149.874,23.686,80.306,389,63.872,40.606,Normal,0,0
A001,2025-01-07 21:00:00,A001-HYD,Hydraulic System,74.469,3.244,72.526,52.826,1980.983,150.133,23.759,77.263,302,58.929,30.184,Normal,0,0
A001,2025-01-07 22:00:00,A001-ENG,Engine,78.885,3.166,70.777,52.676,1784.083,148.288,23.714,81.312,344,64.63,27.719,Normal,0,0
A001,2025-01-07 23:00:00,A001-HYD,Hydraulic System,80.856,3.588,76.019,57.304,1722.023,147.968,23.503,78.979,290,61.853,22.572,Normal,0,0
A001,2025-01-08 00:00:00,A001-BAT,Battery,76.925,2.864,73.356,54.042,1852.135,156.643,23.593,80.17,512,58.489,23.565,Normal,0,0
A001,2025-01-08 01:00:00,A001-HYD,Hydraulic System,78.842,3.221,70.494,53.123,1910.644,144.664,23.005,81.11,350,71.11,26.897,Normal,0,0
A001,2025-01-08 02:00:00,A001-PMP,Fuel Pump,98.865,6.881,66.731,55.075,1585.686,141.24,23.076,79.914,287,69.208,35.423,Warning,1,1
